000206b_,50,D,F,A,D,,,D_m
000206b_,51,C,D,F,A,C,,D_m
000206b_,52,D,G,Bb,Bb,,,G_m
000206b_,53,C#,E,A,A,,,A_M
000206b_,54,D,F,A,D,,,D_m
000206b_,55,C,D,F,A,D,,D_m
000206b_,56,Eb,G,Bb,Eb,,,Eb_M
000206b_,57,C,Eb,G,A,Eb,,Eb_M
000206b_,58,D,F,Bb,D,,,Bb_M
000206b_,59,D,E,G,Bb,E,,Bb_M
000206b_,60,C,F,A,F,,,F_M
000206b_,61,C,Eb,G,A,Eb,,F_V
000206b_,62,D,F#,Bb,D,,,D_V
000206b_,63,C,D,F#,Bb,C,,D_V
000206b_,64,D,G,Bb,Bb,,,G_m
000206b_,65,C,Eb,G,C,,,C_m
000206b_,66,D,F#,A,D,,,D_M
000206b_,67,D,G,Bb,G,,,G_m
000206b_,68,D,G,Bb,G,,,G_m
000206b_,69,D,F#,A,F#,,,D_M
000206b_,70,D,G,Bb,G,,,G_m
000206b_,71,D,F,G,Bb,F,,G_m
000206b_,72,C,Eb,G,Eb,,,C_m
000206b_,73,C,D,Eb,G,D,,C_m
000206b_,74,C,D,F,G,C,,G_V
000206b_,75,D,F,G,B,B,,G_V
000206b_,76,C,Eb,G,C,,,C_m
000206b_,77,D,G,Bb,G,,,G_m
000206b_,78,C#,G,A,A,,,A_M
000206b_,79,D,F,A,A,,,D_m
000206b_,80,D,E,A,A,,,A_M4
000206b_,81,C#,E,A,A,,,A_M
000206b_,82,D,F#,A,D,,,D_M
000306b_,1,C#,A,A,,,,A_M
000306b_,2,D,A,B,A,,,A_M
000306b_,3,C#,E,A,A,,,A_M
000306b_,4,D,E,A,B,B,,A_M
000306b_,5,C#,E,A,C#,,,A_M
000306b_,6,D,F#,A,D,,,D_M
000306b_,7,D,E,Ab,A,E,,D_M
000306b_,8,C#,F#,A,F#,,,F#_m
000306b_,9,C#,E,Ab,A,E,,F#_m
000306b_,10,Eb,F#,B,Eb,,,B_M
000306b_,11,Eb,F#,A,B,Eb,,B_M
000306b_,12,E,Ab,E,,,,E_M
000306b_,13,E,Ab,A,E,,,E_M
000306b_,14,Eb,F#,B,B,,,B_M
000306b_,15,Eb,F#,B,B,,,B_M
000306b_,16,Eb,F#,A,B,A,,B_M
000306b_,17,E,Ab,B,Ab,,,E_M
000306b_,18,E,Ab,A,B,A,,E_M
000306b_,19,Eb,F#,Ab,A,Ab,,D#_d
000306b_,20,Eb,F#,A,F#,,,D#_d
000306b_,21,E,F#,Ab,B,E,,B_M
000306b_,22,Eb,F#,A,B,F#,,B_M
000306b_,23,E,Ab,B,Ab,,,E_M
000306b_,24,C#,E,F#,A,A,,E_M
000306b_,25,E,Ab,B,B,,,E_M
000306b_,26,F#,A,B,B,,,E_M
000306b_,27,Eb,F#,B,B,,,B_M
000306b_,28,Eb,F#,A,B,B,,B_M
000306b_,29,E,Ab,B,E,,,E_M
000306b_,30,E,Ab,B,E,,,E_M
000306b_,31,C#,E,A,A,,,A_M
000306b_,32,C#,F#,Ab,A,Ab,,A_M
000306b_,33,C#,F#,Ab,F#,,,C#_M
000306b_,34,C#,F,Ab,F,,,C#_M
000306b_,35,C#,F#,A,F#,,,F#_m
000306b_,36,D,E,Ab,B,E,,F#_m7
000306b_,37,C#,D,E,Bb,D,,A#_d
000306b_,38,C#,E,Bb,C#,,,A#_d
000306b_,39,D,F#,B,B,,,B_m
000306b_,40,D,Ab,B,B,,,B_m
000306b_,41,C#,E,A,C#,,,A_M
000306b_,42,C#,D,F#,A,D,,A_M
000306b_,43,E,Ab,B,E,,,E_M
000306b_,44,C#,F#,A,F#,,,F#_m
000306b_,45,E,Ab,B,Ab,,,E_M
000306b_,46,D,Ab,B,Ab,,,E_M
000306b_,47,C#,E,A,E,,,A_M
000306b_,48,C#,Eb,F#,A,F#,,A_M
000306b_,49,E,Ab,B,E,,,E_M
000306b_,50,D,E,Ab,B,E,,E_M
000306b_,51,C#,F#,A,F#,,,F#_m
000306b_,52,C#,E,A,E,,,F#_m
000306b_,53,Eb,F#,A,B,Eb,,B_M
000306b_,54,C#,Eb,F#,A,Eb,,B_M
000306b_,55,D,E,Ab,E,,,E_V
000306b_,56,C#,E,A,A,,,A_M
000408b_,1,E,G,B,E,,,E_m
000408b_,2,D,E,G,B,E,,E_m
000408b_,3,C#,F#,Bb,F#,,,F#_M
000408b_,4,C#,E,F#,Bb,E,,F#_M
000408b_,5,D,F#,B,D,,,B_m
000408b_,6,C#,F#,Bb,C#,,,F#_M
000408b_,7,D,F#,B,B,,,B_m
000408b_,8,C#,E,F#,Bb,Bb,,F#_V
000408b_,9,D,F#,B,B,,,B_m
000408b_,10,C#,F#,Bb,F#,,,F#_M
000408b_,11,C#,E,F#,Bb,F#,,F#_M
000408b_,12,Eb,F#,B,B,,,B_M
000408b_,13,Eb,F#,B,Eb,,,B_M
000408b_,14,E,G,B,E,,,E_m
000408b_,15,C,E,G,E,,,E_m
000408b_,16,D,F#,A,B,F#,,D_M
000408b_,17,D,F#,A,F#,,,D_M
000408b_,18,D,G,B,G,,,G_M
000408b_,19,Eb,F#,A,B,F#,,B_V
000408b_,20,E,A,B,E,,,E_m
000408b_,21,E,G,B,E,,,E_m
000408b_,22,C,E,F#,A,A,,A_m6
000408b_,23,C,E,B,B,,,A_m6
000408b_,24,C,E,C,,,,A_m6
000408b_,25,Eb,F#,B,B,,,B_M
000408b_,26,Eb,F#,A,B,B,,B_M
000408b_,27,E,G,B,E,,,E_m
000408b_,28,E,G,B,E,,,E_m
000408b_,29,D,E,G,B,E,,E_m
000408b_,30,C#,F#,Bb,F#,,,F#_M
000408b_,31,C#,E,F#,Bb,E,,F#_M
000408b_,32,D,F#,B,D,,,B_m
000408b_,33,C#,F#,Bb,C#,,,F#_M
000408b_,34,D,F#,B,B,,,B_m
000408b_,35,C#,E,F#,Bb,Bb,,F#_V
000408b_,36,D,F#,B,B,,,B_m
000408b_,37,C#,F#,Bb,F#,,,F#_M
000408b_,38,C#,E,F#,Bb,F#,,F#_M
000408b_,39,Eb,F#,B,B,,,B_M
000408b_,40,Eb,F#,B,Eb,,,B_M
000408b_,41,E,G,B,E,,,E_m
000408b_,42,C,E,G,E,,,E_m
000408b_,43,D,F#,A,B,F#,,D_M
000408b_,44,D,F#,A,F#,,,D_M
000408b_,45,D,G,B,G,,,G_M
000408b_,46,Eb,F#,A,B,F#,,B_V
000408b_,47,E,A,B,E,,,E_m
000408b_,48,E,G,B,E,,,E_m
000408b_,49,C,E,F#,A,A,,A_m6
000408b_,50,C,E,B,B,,,A_m6
000408b_,51,C,E,C,,,,A_m6
000408b_,52,Eb,F#,B,B,,,B_M
000408b_,53,Eb,F#,A,B,B,,B_M
000408b_,54,E,G,B,E,,,E_m
000408b_,55,E,G,B,E,,,E_m
000408b_,56,E,F#,A,B,E,,E_m
000408b_,57,E,G,B,E,,,E_m
000408b_,58,D,E,G,B,D,,E_m
000408b_,59,C,E,A,C,,,A_m
000408b_,60,E,A,B,B,,,A_m
000408b_,61,C,E,A,A,,,A_m
000408b_,62,C,Eb,F#,A,A,,B_V
000408b_,63,E,G,B,E,,,E_m
000408b_,64,D,F#,A,F#,,,D_M
000408b_,65,D,G,B,G,,,G_M
000408b_,66,D,G,B,G,,,G_M
000408b_,67,D,F#,A,B,F#,,G_M
000408b_,68,E,G,B,E,,,E_m
000408b_,69,Eb,F#,A,F#,,,D#_d
000408b_,70,E,Ab,B,Ab,,,E_M
000408b_,71,D,E,Ab,B,Ab,,E_M
000408b_,72,C#,F#,Bb,Bb,,,F#_M
000408b_,73,C#,E,F#,Bb,Bb,,F#_M
000408b_,74,D,F#,B,B,,,B_m
000408b_,75,C#,F#,Bb,F#,,,F#_M
000408b_,76,C#,E,F#,Bb,F#,,F#_M
000408b_,77,D,F#,B,B,,,B_m
000408b_,78,C#,E,G,E,,,C#_d
000408b_,79,D,F#,A,D,,,D_M
000408b_,80,D,G,B,G,,,G_M
000408b_,81,C#,D,G,G,,,G_M
000408b_,82,D,G,B,B,,,G_M
000408b_,83,C,D,G,C,,,G_M
000408b_,84,D,F#,A,D,,,D_M
000408b_,85,C,D,F#,A,D,,D_M
000408b_,86,E,F#,G,B,E,,E_m
000408b_,87,E,G,B,E,,,E_m
000408b_,88,E,F#,A,B,B,,B_V
000408b_,89,Eb,F#,A,B,B,,B_V
000408b_,90,C,E,G,C,,,C_M
000408b_,91,D,G,B,G,,,G_M
000408b_,92,E,G,B,G,,,G_M
000408b_,93,Eb,F#,A,Eb,,,B_V
000408b_,94,Eb,F#,A,B,Eb,,B_V
000408b_,95,E,F#,G,B,E,,E_m
000408b_,96,Eb,E,G,B,E,,E_m
000408b_,97,C,E,G,C,,,C_M
000408b_,98,C,E,F#,A,A,,A_m6
000408b_,99,Eb,F#,B,B,,,B_M
000408b_,100,Eb,F#,A,B,B,,B_V
000408b_,101,E,Ab,B,E,,,E_M
000507b_,1,D,G,Bb,G,,,G_m
000507b_,2,C,Eb,G,C,,,C_m
000507b_,3,C,Eb,G,Bb,Bb,,C_m
000507b_,4,C,E,A,A,,,A_m
000507b_,5,C,F#,A,A,,,A_m
000507b_,6,D,G,Bb,G,,,G_m
000507b_,7,D,F,G,Bb,F,,G_m
000507b_,8,C,Eb,G,Eb,,,C_m
000507b_,9,D,F#,A,D,,,D_M
000507b_,10,C,D,F#,A,C,,D_V
000507b_,11,D,G,Bb,Bb,,,G_m
000507b_,12,C,G,A,A,,,A_m7
000507b_,13,C,F#,A,A,,,A_m7
000507b_,14,D,G,Bb,G,,,G_m
000507b_,15,C,Eb,A,C,,,A_d
000507b_,16,D,F#,A,D,,,D_M
000507b_,17,D,F#,A,D,,,D_M
000507b_,18,D,G,Bb,G,,,G_m
000507b_,19,C,Eb,F,A,F,,F_M
000507b_,20,C,Eb,A,Eb,,,F_M
000507b_,21,D,F,Bb,D,,,Bb_M
000507b_,22,C,D,F,Bb,C,,Bb_M
000507b_,23,D,F,Bb,Bb,,,Bb_M
000507b_,24,C,Eb,G,Bb,Eb,,C_m7
000507b_,25,C,F,A,F,,,F_M
000507b_,26,C,Eb,F,G,F,,F_M
000507b_,27,D,F#,A,F#,,,D_M
000507b_,28,D,F#,A,D,,,D_M
000507b_,29,D,G,Bb,G,,,G_m
000507b_,30,C,F,A,A,,,F_M
000507b_,31,C,Eb,A,A,,,F_M
000507b_,32,D,F,Bb,Bb,,,Bb_M
000507b_,33,C,D,F,A,A,,Bb_M
000507b_,34,D,G,Bb,G,,,G_m
000507b_,35,D,F,G,Bb,F,,G_m
000507b_,36,C,Eb,G,Bb,Eb,,C_m
000507b_,37,C,F,A,F,,,F_M
000507b_,38,C,Eb,F,A,F,,F_M
000507b_,39,D,F,Bb,Bb,,,Bb_M
000507b_,40,D,F,Bb,Bb,,,Bb_M
000507b_,41,C,F,A,A,,,F_M
000507b_,42,D,F,Bb,Bb,,,Bb_M
000507b_,43,D,G,Bb,Bb,,,Bb_M
000507b_,44,D,F#,A,F#,,,D_M
000507b_,45,C,D,F#,A,F#,,D_M
000507b_,46,D,G,Bb,G,,,G_m
000507b_,47,D,F,G,Bb,F,,G_m
000507b_,48,C,E,G,Bb,E,,C_V
000507b_,49,C,E,F,A,E,,C_V
000507b_,50,C,G,Bb,C,,,C_V
000507b_,51,C,E,G,C,,,C_V
000507b_,52,C,F,A,F,,,F_M
000507b_,53,C,F,A,F,,,F_M
000507b_,54,C,Eb,F,A,F,,F_M
000507b_,55,D,Bb,Bb,,,,Bb_M
000507b_,56,C,E,A,C,,,D_V
000507b_,57,C,D,F#,A,D,,D_V
000507b_,58,Eb,G,Bb,Eb,,,G_m6
000507b_,59,Eb,G,Bb,Eb,,,G_m6
000507b_,60,C,D,Eb,G,D,,C_m
000507b_,61,C,Eb,G,C,,,C_m
000507b_,62,D,G,A,D,,,D_M4
000507b_,63,C,D,G,A,D,,D_M4
000507b_,64,D,G,A,Bb,D,,D_M4
000507b_,65,C,D,F#,A,D,,D_V
000507b_,66,D,G,B,G,,,G_M
000606b_,1,D,G,Bb,G,,,G_m
000606b_,2,C,D,G,A,G,,G_m
000606b_,3,D,G,Bb,G,,,G_m
000606b_,4,D,F,G,Bb,G,,G_m7
000606b_,5,C,Eb,A,C,,,C_m
000606b_,6,C,Eb,G,Bb,C,,C_m7
000606b_,7,D,F#,A,D,,,D_M
000606b_,8,C,D,F#,A,A,,D_V
000606b_,9,D,G,Bb,Bb,,,G_m
000606b_,10,C,F#,A,A,,,D_V
000606b_,11,D,G,Bb,G,,,G_m
000606b_,12,C,Eb,G,Bb,C,,C_m7
000606b_,13,D,F#,A,D,,,D_M
000606b_,14,D,F#,A,D,,,D_M
000606b_,15,D,G,Bb,G,,,G_m
000606b_,16,D,G,Bb,G,,,G_m
000606b_,17,C,F,A,A,,,F_M
000606b_,18,C,G,A,A,,,F_M
000606b_,19,C,F,A,F,,,F_M
000606b_,20,D,F,Bb,Bb,,,Bb_M
000606b_,21,D,F,A,Bb,A,,Bb_M
000606b_,22,D,G,Bb,G,,,G_m
000606b_,23,D,F,G,Bb,F,,G_m7
000606b_,24,C,Eb,G,Eb,,,C_m
000606b_,25,C,D,G,Bb,D,,C_m
000606b_,26,C,Eb,A,Eb,,,C_m
000606b_,27,C,D,Eb,G,Eb,,C_m
000606b_,28,C,Eb,G,Eb,,,C_m
000606b_,29,D,F#,A,D,,,D_M
000606b_,30,D,G,Bb,G,,,G_m
000606b_,31,C,Eb,G,C,,,C_m
000606b_,32,C,Eb,A,C,,,C_m
000606b_,33,D,F,Bb,Bb,,,Bb_M
000606b_,34,Eb,F,Bb,Bb,,,Bb_M
000606b_,35,C,F,A,A,,,F_M
000606b_,36,C,Eb,F,A,A,,F_M
000606b_,37,D,F,Bb,Bb,,,Bb_M
000606b_,38,C,Eb,F,A,F,,F_V
000606b_,39,D,F,Bb,F,,,F_V
000606b_,40,C,Eb,F,Bb,F,,F_V
000606b_,41,C,F,A,F,,,F_V
000606b_,42,D,F,Bb,Bb,,,Bb_M
000606b_,43,D,F#,A,F#,,,D_M
000606b_,44,D,G,Bb,G,,,G_m
000606b_,45,D,G,Bb,G,,,G_m
000606b_,46,C,G,A,A,,,A_m
000606b_,47,C,F#,A,A,,,D_V
000606b_,48,D,G,Bb,Bb,,,G_m
000606b_,49,C,D,G,Bb,C,,G_m
000606b_,50,D,F#,A,D,,,D_m
000606b_,51,C,D,F#,A,D,,D_m
000606b_,52,Eb,G,Bb,Eb,,,C_m
000606b_,53,C,Eb,G,Bb,C,,C_m
000606b_,54,D,F#,A,D,,,D_M
000606b_,55,D,F#,B,D,,,D_M
000606b_,56,C,D,F#,D,,,D_V
000606b_,57,D,G,B,G,,,G_M
000707b_,1,E,G,B,E,,,E_m
000707b_,2,E,F#,A,B,E,,E_m
000707b_,3,E,G,B,E,,,E_m
000707b_,4,D,F#,A,D,,,D_M
000707b_,5,D,G,B,G,,,G_M
000707b_,6,D,F#,A,D,,,D_M
000707b_,7,C#,E,F#,A,C#,,F#_m
000707b_,8,D,F#,B,B,,,B_m
000707b_,9,D,G,B,G,,,G_M
000707b_,10,C#,E,G,B,E,,F#_V
000707b_,11,C#,F#,Bb,F#,,,F#_V
000707b_,12,D,F#,B,B,,,B_m
000707b_,13,C#,F#,A,F#,,,F#_m
000707b_,14,D,F#,B,B,,,B_m
000707b_,15,D,G,B,B,,,B_m
000707b_,16,C#,G,A,A,,,F#_m
000707b_,17,C#,F#,A,A,,,F#_m
000707b_,18,Eb,F#,G,B,G,,E_m
000707b_,19,E,G,B,G,,,E_m
000707b_,20,E,F#,A,F#,,,F#_m7
000707b_,21,Eb,F#,A,F#,,,B_V
000707b_,22,E,G,B,E,,,E_m
000707b_,23,Eb,F#,B,B,,,B_M
000707b_,24,Eb,F#,A,B,B,,B_M
000707b_,25,E,G,B,E,,,E_m
000707b_,26,E,G,B,E,,,E_m
000707b_,27,E,F#,A,B,E,,E_m
000707b_,28,E,G,B,E,,,E_m
000707b_,29,D,F#,A,D,,,D_M
000707b_,30,D,G,B,G,,,G_M
000707b_,31,D,F#,A,D,,,D_M
000707b_,32,C#,E,F#,A,C#,,F#_m7
000707b_,33,D,F#,B,B,,,B_m
000707b_,34,D,G,B,G,,,G_M
000707b_,35,C#,E,G,B,E,,F#_M
000707b_,36,C#,F#,Bb,F#,,,F#_M
000707b_,37,D,F#,B,B,,,B_m
000707b_,38,C#,F#,A,F#,,,F#_m
000707b_,39,D,F#,B,B,,,B_m
000707b_,40,D,G,B,B,,,B_m
000707b_,41,C#,G,A,A,,,F#_m
000707b_,42,C#,F#,A,A,,,F#_m
000707b_,43,Eb,F#,G,B,G,,E_m
000707b_,44,E,G,B,G,,,E_m
000707b_,45,E,F#,A,F#,,,F#_m7
000707b_,46,Eb,F#,A,F#,,,B_V
000707b_,47,E,G,B,E,,,E_m
000707b_,48,Eb,F#,B,B,,,B_M
000707b_,49,Eb,F#,A,B,B,,B_M
000707b_,50,E,G,B,E,,,E_m
000707b_,51,E,G,B,E,,,E_m
000707b_,52,D,E,G,B,D,,E_m7
000707b_,53,C#,E,A,C#,,,A_M
000707b_,54,D,A,B,B,,,A_M
000707b_,55,C#,E,A,C#,,,A_M
000707b_,56,C#,G,A,A,,,A_M
000707b_,57,D,F#,A,D,,,D_M
000707b_,58,D,G,B,G,,,G_M
000707b_,59,D,F#,G,B,F#,,G_M
000707b_,60,C#,E,G,B,E,,E_m6
000707b_,61,C#,F#,Bb,F#,,,F#_M
000707b_,62,Eb,F#,B,B,,,B_M
000707b_,63,E,G,B,E,,,E_m
000707b_,64,E,F#,A,B,F#,,E_m
000707b_,65,E,G,B,G,,,E_m
000707b_,66,E,F#,G,B,G,,E_m
000707b_,67,C#,E,G,A,A,,A_V
000707b_,68,C#,D,F#,D,,,D_M
000707b_,69,C#,D,E,F#,D,,D_M
000707b_,70,D,G,B,G,,,G_M
000707b_,71,D,F#,A,B,F#,,G_M
000707b_,72,E,G,B,E,,,E_m
000707b_,73,D,E,F#,B,E,,E_m
000707b_,74,C#,E,F#,B,F#,,F#_V
000707b_,75,C#,E,F#,Bb,F#,,F#_V
000707b_,76,D,F#,B,B,,,B_m
